API Call Date, API Call Time,  Running Count, City Name, Return Code
2019-09-04,13:02:07.013981,1009,georgetown,200
2019-09-04,13:02:07.139117,1010,upernavik,200
2019-09-04,13:02:07.261607,1011,busselton,200
2019-09-04,13:02:07.379610,1012,ponta do sol,200
2019-09-04,13:02:07.498997,1013,dikson,200
2019-09-04,13:02:07.597634,1014,kloulklubed,200
2019-09-04,13:02:07.723448,1015,albany,200
2019-09-04,13:02:07.844959,1016,gold coast,200
2019-09-04,13:02:07.966397,1017,ushuaia,200
2019-09-04,13:02:08.094425,1018,roma,200
2019-09-04,13:02:08.263807,1019,guerrero negro,200
2019-09-04,13:02:08.373156,1020,cabo san lucas,200
2019-09-04,13:02:08.502295,1021,rikitea,200
2019-09-04,13:02:08.627909,1022,amapa,200
2019-09-04,13:02:08.748733,1023,altamont,200
2019-09-04,13:02:08.983346,1024,hermanus,200
2019-09-04,13:02:09.095286,1025,kilindoni,200
2019-09-04,13:02:09.374313,1026,saldanha,200
2019-09-04,13:02:09.499199,1027,saint george,200
2019-09-04,13:02:09.629530,1028,port elizabeth,200
2019-09-04,13:02:09.742392,1029,ormara,200
2019-09-04,13:02:09.976761,1030,rocky mountain house,200
2019-09-04,13:02:10.225439,1031,fredericton,200
2019-09-04,13:02:10.448084,1032,samusu,404
2019-09-04,13:02:10.562310,1033,nanortalik,200
2019-09-04,13:02:10.715911,1034,bolungarvik,404
2019-09-04,13:02:10.856274,1035,ushuaia,200
2019-09-04,13:02:10.973376,1036,rikitea,200
2019-09-04,13:02:11.076662,1037,avarua,200
2019-09-04,13:02:11.208953,1038,elbistan,200
2019-09-04,13:02:11.421443,1039,dikson,200
2019-09-04,13:02:11.544002,1040,mackenzie,200
2019-09-04,13:02:11.823257,1041,kruisfontein,200
2019-09-04,13:02:11.948225,1042,pevek,200
2019-09-04,13:02:12.079151,1043,vila velha,200
2019-09-04,13:02:12.190930,1044,rikitea,200
2019-09-04,13:02:12.331372,1045,wanaka,200
2019-09-04,13:02:12.557592,1046,barrow,200
2019-09-04,13:02:12.759769,1047,skagastrond,404
2019-09-04,13:02:12.877186,1048,port hardy,200
2019-09-04,13:02:13.001877,1049,puerto ayora,200
2019-09-04,13:02:13.107845,1050,punta arenas,200
2019-09-04,13:02:13.245551,1051,maumere,200
2019-09-04,13:02:13.529706,1052,hambantota,200
2019-09-04,13:02:13.655103,1053,tuktoyaktuk,200
2019-09-04,13:02:13.780243,1054,taolanaro,404
2019-09-04,13:02:13.905214,1055,yellowknife,200
2019-09-04,13:02:14.029156,1056,lagoa,200
2019-09-04,13:02:14.138938,1057,thompson,200
2019-09-04,13:02:14.270844,1058,busselton,200
2019-09-04,13:02:14.390986,1059,cape town,200
2019-09-04,13:02:14.513099,1060,rikitea,200
2019-09-04,13:02:14.624762,1061,hobart,200
2019-09-04,13:02:14.792423,1062,busselton,200
2019-09-04,13:02:14.917363,1063,ineu,200
2019-09-04,13:02:15.123248,1064,airai,200
2019-09-04,13:02:15.363519,1065,punta arenas,200
2019-09-04,13:02:15.473280,1066,busselton,200
2019-09-04,13:02:15.594761,1067,rikitea,200
2019-09-04,13:02:15.706087,1068,ribeira grande,200
2019-09-04,13:02:15.842973,1069,ponta do sol,200
2019-09-04,13:02:15.956737,1070,nilanga,200
2019-09-04,13:02:16.173563,1071,new norfolk,200
2019-09-04,13:02:16.282915,1072,bredasdorp,200
2019-09-04,13:02:16.410600,1073,comodoro rivadavia,200
2019-09-04,13:02:16.521885,1074,ushuaia,200
2019-09-04,13:02:16.651239,1075,constitucion,200
2019-09-04,13:02:16.758773,1076,kodiak,200
2019-09-04,13:02:16.892293,1077,aklavik,200
2019-09-04,13:02:17.004005,1078,saint-paul,200
2019-09-04,13:02:17.237146,1079,hermanus,200
2019-09-04,13:02:17.362110,1080,rikitea,200
2019-09-04,13:02:17.488495,1081,coruripe,200
2019-09-04,13:02:17.722789,1082,jamestown,200
2019-09-04,13:02:17.838169,1083,attawapiskat,404
2019-09-04,13:02:17.973971,1084,hualmay,200
2019-09-04,13:02:18.203379,1085,lebu,200
2019-09-04,13:02:18.320638,1086,illoqqortoormiut,404
2019-09-04,13:02:18.444993,1087,keti bandar,200
2019-09-04,13:02:18.666446,1088,riobamba,200
2019-09-04,13:02:19.004406,1089,faya,200
2019-09-04,13:02:19.129547,1090,hilo,200
2019-09-04,13:02:19.265896,1091,upernavik,200
2019-09-04,13:02:19.384801,1092,soligalich,200
2019-09-04,13:02:19.619125,1093,bathsheba,200
2019-09-04,13:02:19.728738,1094,vaitupu,404
2019-09-04,13:02:19.872013,1095,hilo,200
2019-09-04,13:02:19.983821,1096,jamestown,200
2019-09-04,13:02:20.106992,1097,araguacu,404
2019-09-04,13:02:20.248827,1098,rungata,404
2019-09-04,13:02:20.372557,1099,cherskiy,200
2019-09-04,13:02:20.497643,1100,kahului,200
2019-09-04,13:02:20.623278,1101,narsaq,200
2019-09-04,13:02:20.795539,1102,sinnamary,200
2019-09-04,13:02:20.928038,1103,hobart,200
2019-09-04,13:02:21.053046,1104,khatanga,200
2019-09-04,13:02:21.298988,1105,daru,200
2019-09-04,13:02:21.423961,1106,ribeira grande,200
2019-09-04,13:02:21.572422,1107,saskylakh,200
2019-09-04,13:02:21.697589,1108,provideniya,200
2019-09-04,13:02:21.825953,1109,bredasdorp,200
2019-09-04,13:02:21.933946,1110,auki,200
2019-09-04,13:02:22.059428,1111,egra,200
2019-09-04,13:02:22.291657,1112,ushuaia,200
2019-09-04,13:02:22.401079,1113,barrow,200
2019-09-04,13:02:22.540264,1114,hilo,200
2019-09-04,13:02:22.650026,1115,barrow,200
2019-09-04,13:02:22.782892,1116,saldanha,200
2019-09-04,13:02:22.898444,1117,taolanaro,404
2019-09-04,13:02:23.032044,1118,koumac,200
2019-09-04,13:02:23.257402,1119,lorengau,200
2019-09-04,13:02:23.367127,1120,busselton,200
2019-09-04,13:02:23.498844,1121,bengkulu,404
2019-09-04,13:02:23.615774,1122,mataura,200
2019-09-04,13:02:23.740489,1123,brae,200
2019-09-04,13:02:23.964662,1124,rikitea,200
2019-09-04,13:02:24.082411,1125,mataura,200
2019-09-04,13:02:24.202626,1126,punta arenas,200
2019-09-04,13:02:24.315344,1127,uruacu,200
2019-09-04,13:02:24.485909,1128,nioro,200
2019-09-04,13:02:24.733671,1129,mawlaik,200
2019-09-04,13:02:24.958823,1130,nome,200
2019-09-04,13:02:25.112922,1131,victoria,200
2019-09-04,13:02:25.282042,1132,amderma,404
2019-09-04,13:02:25.407103,1133,lolua,404
2019-09-04,13:02:25.551667,1134,busselton,200
2019-09-04,13:02:25.676579,1135,avarua,200
2019-09-04,13:02:25.815209,1136,bay-khaak,200
2019-09-04,13:02:26.036426,1137,katsuura,200
2019-09-04,13:02:26.148046,1138,ushuaia,200
2019-09-04,13:02:26.274064,1139,itarema,200
2019-09-04,13:02:26.380175,1140,grand island,200
2019-09-04,13:02:26.598316,1141,port elizabeth,200
2019-09-04,13:02:26.726498,1142,atuona,200
2019-09-04,13:02:26.848264,1143,taolanaro,404
2019-09-04,13:02:26.961106,1144,chokurdakh,200
2019-09-04,13:02:27.080560,1145,santa rosa de aguan,200
2019-09-04,13:02:27.300417,1146,tosya,200
2019-09-04,13:02:27.524864,1147,hobart,200
2019-09-04,13:02:27.646641,1148,makakilo city,200
2019-09-04,13:02:27.767235,1149,college,200
2019-09-04,13:02:27.985081,1150,bredasdorp,200
2019-09-04,13:02:28.097496,1151,vaini,200
2019-09-04,13:02:28.220823,1152,mareeba,200
2019-09-04,13:02:28.433553,1153,rikitea,200
2019-09-04,13:02:28.546480,1154,ushuaia,200
2019-09-04,13:02:28.674320,1155,quang ngai,200
2019-09-04,13:02:28.935424,1156,nouadhibou,200
2019-09-04,13:02:29.166362,1157,khatanga,200
2019-09-04,13:02:29.291707,1158,canon city,200
2019-09-04,13:02:29.510406,1159,urucara,200
2019-09-04,13:02:29.741222,1160,portland,200
2019-09-04,13:02:29.860734,1161,cabedelo,200
2019-09-04,13:02:30.154860,1162,ushuaia,200
2019-09-04,13:02:30.279500,1163,jamestown,200
2019-09-04,13:02:30.396165,1164,mataura,200
2019-09-04,13:02:30.509780,1165,nikolskoye,200
2019-09-04,13:02:30.638753,1166,kedrovyy,200
2019-09-04,13:02:30.880710,1167,mataura,200
2019-09-04,13:02:30.992926,1168,nikolskoye,200
2019-09-04,13:02:31.117395,1169,taolanaro,404
2019-09-04,13:02:31.241736,1170,portsmouth,200
2019-09-04,13:02:31.483628,1171,pisco,200
2019-09-04,13:02:31.639812,1172,yellowknife,200
2019-09-04,13:02:31.747531,1173,yanam,200
2019-09-04,13:02:31.872897,1174,levokumskoye,200
2019-09-04,13:02:32.092798,1175,matara,200
2019-09-04,13:02:32.320209,1176,san patricio,200
2019-09-04,13:02:32.440765,1177,punta arenas,200
2019-09-04,13:02:32.558100,1178,rikitea,200
2019-09-04,13:02:32.674812,1179,mataura,200
2019-09-04,13:02:32.796011,1180,mar del plata,200
2019-09-04,13:02:32.921022,1181,jacareacanga,200
2019-09-04,13:02:33.141517,1182,avarua,200
2019-09-04,13:02:33.266530,1183,huarmey,200
2019-09-04,13:02:33.378964,1184,seoul,200
2019-09-04,13:02:33.504407,1185,larsnes,200
2019-09-04,13:02:33.725116,1186,taolanaro,404
2019-09-04,13:02:33.850099,1187,hilo,200
2019-09-04,13:02:33.971358,1188,camacha,200
2019-09-04,13:02:34.208943,1189,rikitea,200
2019-09-04,13:02:34.337989,1190,illoqqortoormiut,404
2019-09-04,13:02:34.457696,1191,albany,200
2019-09-04,13:02:34.634293,1192,brody,200
2019-09-04,13:02:34.934728,1193,tsihombe,404
2019-09-04,13:02:35.059813,1194,ushuaia,200
2019-09-04,13:02:35.187928,1195,rikitea,200
2019-09-04,13:02:35.304239,1196,ushuaia,200
2019-09-04,13:02:35.425720,1197,santa clara,200
2019-09-04,13:02:35.539316,1198,bolungarvik,404
2019-09-04,13:02:35.660029,1199,leningradskiy,200
2019-09-04,13:02:35.848950,1200,rio gallegos,200
2019-09-04,13:02:35.973729,1201,atuona,200
2019-09-04,13:02:36.098665,1202,mwingi,200
2019-09-04,13:02:36.322320,1203,albany,200
2019-09-04,13:02:36.447282,1204,port alfred,200
2019-09-04,13:02:36.576582,1205,chokurdakh,200
2019-09-04,13:02:36.686356,1206,tuktoyaktuk,200
2019-09-04,13:02:36.821399,1207,mys shmidta,404
2019-09-04,13:02:36.951100,1208,leningradskiy,200
2019-09-04,13:02:37.076736,1209,longyearbyen,200
2019-09-04,13:02:37.186507,1210,buchanan,200
2019-09-04,13:02:37.435639,1211,fare,200
2019-09-04,13:02:37.669869,1212,matagami,200
2019-09-04,13:02:37.899927,1213,vanavara,200
2019-09-04,13:02:38.163031,1214,asau,404
2019-09-04,13:02:38.284265,1215,rikitea,200
2019-09-04,13:02:38.404562,1216,busselton,200
2019-09-04,13:02:38.519989,1217,ushuaia,200
2019-09-04,13:02:38.645570,1218,rikitea,200
2019-09-04,13:02:38.769909,1219,san patricio,200
2019-09-04,13:02:38.890825,1220,tasiilaq,200
2019-09-04,13:02:39.016142,1221,ushuaia,200
2019-09-04,13:02:39.140924,1222,bonthe,200
2019-09-04,13:02:39.455573,1223,sabratah,200
2019-09-04,13:02:39.707421,1224,ushuaia,200
2019-09-04,13:02:39.832778,1225,cape town,200
2019-09-04,13:02:39.961196,1226,severo-kurilsk,200
2019-09-04,13:02:40.083888,1227,rikitea,200
2019-09-04,13:02:40.207319,1228,mananjary,200
2019-09-04,13:02:40.433411,1229,ribeira grande,200
2019-09-04,13:02:40.552208,1230,maragogi,200
2019-09-04,13:02:40.768588,1231,vaini,200
2019-09-04,13:02:40.893533,1232,puerto ayora,200
2019-09-04,13:02:41.037694,1233,belushya guba,404
2019-09-04,13:02:41.147442,1234,east london,200
2019-09-04,13:02:41.278797,1235,ushuaia,200
2019-09-04,13:02:41.384565,1236,katobu,200
2019-09-04,13:02:41.617763,1237,aklavik,200
2019-09-04,13:02:41.742750,1238,ribeira grande,200
2019-09-04,13:02:41.862658,1239,hasaki,200
2019-09-04,13:02:41.981940,1240,hun,200
2019-09-04,13:02:42.200967,1241,atuona,200
2019-09-04,13:02:42.328113,1242,victoria,200
2019-09-04,13:02:42.453397,1243,rikitea,200
2019-09-04,13:02:42.562697,1244,bluff,200
2019-09-04,13:02:42.693576,1245,salalah,200
2019-09-04,13:02:42.799959,1246,mareeba,200
2019-09-04,13:02:42.928070,1247,kavieng,200
2019-09-04,13:02:43.047719,1248,hermanus,200
2019-09-04,13:02:43.172060,1249,puerto ayora,200
2019-09-04,13:02:43.281808,1250,provideniya,200
2019-09-04,13:02:43.413787,1251,hobart,200
2019-09-04,13:02:43.533657,1252,vila franca do campo,200
2019-09-04,13:02:43.659166,1253,atuona,200
2019-09-04,13:02:43.764957,1254,severo-kurilsk,200
2019-09-04,13:02:43.892851,1255,dunedin,200
2019-09-04,13:02:44.013491,1256,tepechitlan,200
2019-09-04,13:02:44.232501,1257,inuvik,200
2019-09-04,13:02:44.357626,1258,rikitea,200
2019-09-04,13:02:44.472475,1259,bluff,200
2019-09-04,13:02:44.580024,1260,taolanaro,404
2019-09-04,13:02:44.735738,1261,albany,200
2019-09-04,13:02:44.876753,1262,jamestown,200
2019-09-04,13:02:44.986469,1263,khatanga,200
2019-09-04,13:02:45.116841,1264,mar del plata,200
2019-09-04,13:02:45.235873,1265,cap malheureux,200
2019-09-04,13:02:45.345916,1266,sao francisco do conde,200
2019-09-04,13:02:45.491841,1267,dikson,200
2019-09-04,13:02:45.612029,1268,zhongxing,200
2019-09-04,13:02:45.829951,1269,airai,200
2019-09-04,13:02:45.954862,1270,cherskiy,200
2019-09-04,13:02:46.085337,1271,gat,200
2019-09-04,13:02:46.303849,1272,fort nelson,200
2019-09-04,13:02:46.535097,1273,carnarvon,200
2019-09-04,13:02:46.645851,1274,punta arenas,200
2019-09-04,13:02:46.769406,1275,tasiilaq,200
2019-09-04,13:02:46.880018,1276,chokurdakh,200
2019-09-04,13:02:47.003689,1277,barrow,200
2019-09-04,13:02:47.113165,1278,jamestown,200
2019-09-04,13:02:47.241232,1279,bluff,200
2019-09-04,13:02:47.345286,1280,chumikan,200
2019-09-04,13:02:47.594340,1281,jamestown,200
2019-09-04,13:02:47.773648,1282,punta arenas,200
2019-09-04,13:02:47.880356,1283,kupang,200
2019-09-04,13:02:48.197483,1284,marinhas,200
2019-09-04,13:02:48.415214,1285,ushuaia,200
2019-09-04,13:02:48.528538,1286,mataura,200
2019-09-04,13:02:48.661423,1287,arraial do cabo,200
2019-09-04,13:02:48.762281,1288,vaini,200
2019-09-04,13:02:48.902783,1289,tiksi,200
2019-09-04,13:02:49.011298,1290,qaanaaq,200
2019-09-04,13:02:49.142504,1291,hermanus,200
2019-09-04,13:02:49.260094,1292,cabo san lucas,200
2019-09-04,13:02:49.385190,1293,kidal,200
2019-09-04,13:02:49.626840,1294,nalut,200
2019-09-04,13:02:49.743692,1295,illoqqortoormiut,404
2019-09-04,13:02:49.870603,1296,yellowknife,200
2019-09-04,13:02:49.975245,1297,uddevalla,200
2019-09-04,13:02:50.226027,1298,noumea,200
2019-09-04,13:02:50.468087,1299,kununurra,200
2019-09-04,13:02:50.703607,1300,sioux lookout,200
2019-09-04,13:02:50.902721,1301,coahuayana,200
2019-09-04,13:02:51.180688,1302,koungou,404
2019-09-04,13:02:51.321712,1303,ushuaia,200
2019-09-04,13:02:51.525197,1304,chumikan,200
2019-09-04,13:02:51.665787,1305,suez,200
2019-09-04,13:02:51.874610,1306,vaini,200
2019-09-04,13:02:51.999625,1307,talnakh,200
2019-09-04,13:02:52.124913,1308,atuona,200
2019-09-04,13:02:52.238930,1309,shetpe,200
2019-09-04,13:02:52.457778,1310,hermanus,200
2019-09-04,13:02:52.582411,1311,fortuna,200
2019-09-04,13:02:52.708532,1312,ust-kamchatsk,404
2019-09-04,13:02:52.823584,1313,port blair,200
2019-09-04,13:02:53.089106,1314,nosy varika,200
2019-09-04,13:02:53.329140,1315,kodiak,200
2019-09-04,13:02:53.454526,1316,taolanaro,404
2019-09-04,13:02:53.582965,1317,saskylakh,200
2019-09-04,13:02:53.704286,1318,salalah,200
2019-09-04,13:02:53.833949,1319,oktyabrskoye,200
2019-09-04,13:02:54.093477,1320,torbay,200
2019-09-04,13:02:54.206083,1321,komsomolskiy,200
2019-09-04,13:02:54.340796,1322,omboue,200
2019-09-04,13:02:54.558776,1323,bay-khaak,200
2019-09-04,13:02:54.674335,1324,waycross,200
2019-09-04,13:02:54.935454,1325,vao,200
2019-09-04,13:02:55.060437,1326,albany,200
2019-09-04,13:02:55.193138,1327,busselton,200
2019-09-04,13:02:55.302923,1328,rikitea,200
2019-09-04,13:02:55.436640,1329,taolanaro,404
2019-09-04,13:02:55.553618,1330,bur gabo,404
2019-09-04,13:02:55.865458,1331,kungurtug,200
2019-09-04,13:02:56.090892,1332,hilo,200
2019-09-04,13:02:56.204387,1333,cascais,200
2019-09-04,13:02:56.437655,1334,manaira,200
2019-09-04,13:02:56.678445,1335,nizhneyansk,404
2019-09-04,13:02:56.804612,1336,samarai,200
2019-09-04,13:02:57.053059,1337,porto nacional,200
2019-09-04,13:02:57.324590,1338,busselton,200
2019-09-04,13:02:57.449613,1339,carnarvon,200
2019-09-04,13:02:57.575089,1340,vao,200
2019-09-04,13:02:57.700128,1341,vaini,200
2019-09-04,13:02:57.820600,1342,pevek,200
2019-09-04,13:02:57.919245,1343,mataura,200
2019-09-04,13:02:58.048954,1344,barrow,200
2019-09-04,13:02:58.169777,1345,batagay-alyta,200
2019-09-04,13:02:58.385535,1346,palabuhanratu,404
2019-09-04,13:02:58.510618,1347,tumannyy,404
2019-09-04,13:02:58.643754,1348,puerto ayacucho,200
2019-09-04,13:02:58.895040,1349,ixtapa,200
2019-09-04,13:02:59.188676,1350,hobart,200
2019-09-04,13:02:59.313632,1351,orocue,200
2019-09-04,13:02:59.549905,1352,lorengau,200
2019-09-04,13:02:59.690143,1353,namatanai,200
2019-09-04,13:02:59.822446,1354,alihe,200
2019-09-04,13:03:00.035695,1355,valley city,200
2019-09-04,13:03:00.256030,1356,busselton,200
2019-09-04,13:03:00.384877,1357,olga,200
2019-09-04,13:03:00.757157,1358,mont-dore,200
2019-09-04,13:03:00.995966,1359,skalistyy,404
2019-09-04,13:03:01.118501,1360,hasaki,200
2019-09-04,13:03:01.249561,1361,punta arenas,200
2019-09-04,13:03:01.379568,1362,busselton,200
2019-09-04,13:03:01.499934,1363,rikitea,200
2019-09-04,13:03:01.615461,1364,faya,200
2019-09-04,13:03:01.754352,1365,port elizabeth,200
2019-09-04,13:03:01.864815,1366,dikson,200
2019-09-04,13:03:02.007955,1367,mataura,200
2019-09-04,13:03:02.763121,1368,qaanaaq,200
2019-09-04,13:03:02.934986,1369,talnakh,200
2019-09-04,13:03:03.052388,1370,vangaindrano,200
2019-09-04,13:03:03.265601,1371,sao joao da barra,200
2019-09-04,13:03:03.414430,1372,mataura,200
2019-09-04,13:03:03.536906,1373,mataura,200
2019-09-04,13:03:03.662094,1374,mataura,200
2019-09-04,13:03:03.784875,1375,falun,200
2019-09-04,13:03:04.099464,1376,sumbawa,404
2019-09-04,13:03:04.255719,1377,puerto del rosario,200
2019-09-04,13:03:04.508403,1378,mansa,200
2019-09-04,13:03:04.800510,1379,nikolskoye,200
2019-09-04,13:03:04.910203,1380,mys shmidta,404
2019-09-04,13:03:05.038780,1381,cape town,200
2019-09-04,13:03:05.145581,1382,amderma,404
2019-09-04,13:03:05.277547,1383,provideniya,200
2019-09-04,13:03:05.393981,1384,hermanus,200
2019-09-04,13:03:05.517210,1385,rikitea,200
2019-09-04,13:03:05.628017,1386,rikitea,200
2019-09-04,13:03:05.764156,1387,ust-omchug,200
2019-09-04,13:03:05.984752,1388,ipameri,200
2019-09-04,13:03:06.197889,1389,rikitea,200
2019-09-04,13:03:06.314064,1390,amderma,404
2019-09-04,13:03:06.444730,1391,ushuaia,200
2019-09-04,13:03:06.560367,1392,macusani,200
2019-09-04,13:03:06.789666,1393,katsuura,200
2019-09-04,13:03:06.914688,1394,bengkulu,404
2019-09-04,13:03:07.045817,1395,sisimiut,200
2019-09-04,13:03:07.265435,1396,atuona,200
2019-09-04,13:03:07.394304,1397,shimoda,200
2019-09-04,13:03:07.516162,1398,ketchikan,200
2019-09-04,13:03:07.751289,1399,russell,200
2019-09-04,13:03:08.047968,1400,punta arenas,200
2019-09-04,13:03:08.172984,1401,saleaula,404
2019-09-04,13:03:08.304918,1402,narsaq,200
2019-09-04,13:03:08.425845,1403,mar del plata,200
2019-09-04,13:03:08.556584,1404,pangnirtung,200
2019-09-04,13:03:08.674504,1405,busselton,200
2019-09-04,13:03:08.795209,1406,ahipara,200
2019-09-04,13:03:08.908784,1407,santa maria ixhuatan,200
2019-09-04,13:03:09.157445,1408,ostrovnoy,200
2019-09-04,13:03:09.282424,1409,bredasdorp,200
2019-09-04,13:03:09.413759,1410,saldanha,200
2019-09-04,13:03:09.525218,1411,attawapiskat,404
2019-09-04,13:03:09.665593,1412,busselton,200
2019-09-04,13:03:09.777045,1413,ushuaia,200
2019-09-04,13:03:09.906834,1414,butaritari,200
2019-09-04,13:03:10.024404,1415,saint george,200
2019-09-04,13:03:10.148681,1416,butaritari,200
2019-09-04,13:03:10.259446,1417,bredasdorp,200
2019-09-04,13:03:10.390817,1418,butaritari,200
2019-09-04,13:03:10.517414,1419,ushuaia,200
2019-09-04,13:03:10.636520,1420,saint-augustin,200
2019-09-04,13:03:10.856496,1421,yellowknife,200
2019-09-04,13:03:10.974378,1422,hilo,200
2019-09-04,13:03:11.093543,1423,birjand,200
2019-09-04,13:03:11.426485,1424,kodiak,200
2019-09-04,13:03:11.551441,1425,porto novo,200
2019-09-04,13:03:11.775080,1426,hermanus,200
2019-09-04,13:03:11.900115,1427,bredasdorp,200
2019-09-04,13:03:12.045121,1428,bengkulu,404
2019-09-04,13:03:12.169806,1429,busselton,200
2019-09-04,13:03:12.289248,1430,ballina,200
2019-09-04,13:03:12.508773,1431,yar-sale,200
2019-09-04,13:03:12.630328,1432,clyde river,200
2019-09-04,13:03:12.744812,1433,torbay,200
2019-09-04,13:03:12.870118,1434,barrow,200
2019-09-04,13:03:12.989243,1435,nome,200
2019-09-04,13:03:13.105114,1436,kapaa,200
2019-09-04,13:03:13.227873,1437,busselton,200
2019-09-04,13:03:13.339181,1438,sibolga,200
2019-09-04,13:03:13.557318,1439,qaanaaq,200
2019-09-04,13:03:13.682394,1440,rikitea,200
2019-09-04,13:03:13.810272,1441,ribeira grande,200
2019-09-04,13:03:13.951105,1442,longyearbyen,200
2019-09-04,13:03:14.077356,1443,punta arenas,200
2019-09-04,13:03:14.203642,1444,alofi,200
2019-09-04,13:03:14.326491,1445,rikitea,200
2019-09-04,13:03:14.435867,1446,te anau,200
2019-09-04,13:03:14.562117,1447,mataura,200
2019-09-04,13:03:14.670340,1448,fairbanks,200
2019-09-04,13:03:14.789985,1449,kirishi,200
2019-09-04,13:03:15.013807,1450,hasaki,200
2019-09-04,13:03:15.123100,1451,barrow,200
2019-09-04,13:03:15.253710,1452,talnakh,200
2019-09-04,13:03:15.372840,1453,bambous virieux,200
2019-09-04,13:03:15.498895,1454,thompson,200
2019-09-04,13:03:15.635090,1455,busselton,200
2019-09-04,13:03:15.752949,1456,flinders,200
2019-09-04,13:03:15.866602,1457,hobart,200
2019-09-04,13:03:15.982300,1458,springbok,200
2019-09-04,13:03:16.200495,1459,thompson,200
2019-09-04,13:03:16.334825,1460,stantsiya gorchakovo,404
2019-09-04,13:03:16.465847,1461,cidreira,200
2019-09-04,13:03:16.617302,1462,port blair,200
2019-09-04,13:03:16.727322,1463,vaitupu,404
2019-09-04,13:03:16.851904,1464,adrar,200
2019-09-04,13:03:17.135645,1465,black diamond,200
2019-09-04,13:03:17.276302,1466,puerto ayora,200
2019-09-04,13:03:17.404801,1467,hermanus,200
2019-09-04,13:03:17.519114,1468,ilulissat,200
2019-09-04,13:03:17.642590,1469,isangel,200
2019-09-04,13:03:17.753165,1470,westport,200
2019-09-04,13:03:17.894226,1471,puerto ayora,200
2019-09-04,13:03:18.031158,1472,nabire,200
2019-09-04,13:03:18.246936,1473,kapaa,200
2019-09-04,13:03:18.353875,1474,chokurdakh,200
2019-09-04,13:03:18.486504,1475,flinders,200
2019-09-04,13:03:18.599925,1476,albany,200
2019-09-04,13:03:18.719532,1477,chokurdakh,200
2019-09-04,13:03:18.839416,1478,paamiut,200
2019-09-04,13:03:19.103908,1479,avarua,200
2019-09-04,13:03:19.224955,1480,aklavik,200
2019-09-04,13:03:19.344504,1481,cabedelo,200
2019-09-04,13:03:19.465121,1482,labuhan,200
2019-09-04,13:03:19.701511,1483,valparaiso,200
2019-09-04,13:03:19.941824,1484,cape town,200
2019-09-04,13:03:20.064830,1485,korla,404
2019-09-04,13:03:20.193678,1486,waingapu,200
2019-09-04,13:03:20.409222,1487,iqaluit,200
2019-09-04,13:03:20.695276,1488,rikitea,200
2019-09-04,13:03:20.817456,1489,zalakomar,200
2019-09-04,13:03:21.083396,1490,attawapiskat,404
2019-09-04,13:03:21.201087,1491,mataura,200
2019-09-04,13:03:21.327441,1492,bluff,200
2019-09-04,13:03:21.432185,1493,saint-joseph,200
2019-09-04,13:03:21.697976,1494,labuhan,200
2019-09-04,13:03:21.842277,1495,cabo san lucas,200
2019-09-04,13:03:21.952544,1496,atuona,200
2019-09-04,13:03:22.077491,1497,dingle,200
2019-09-04,13:03:22.301676,1498,eureka,200
2019-09-04,13:03:22.426640,1499,asau,404
2019-09-04,13:03:22.553369,1500,mataura,200